airport_code,ident,airport_type,name,latitude,longitude,elevation,iata
2373,HE33,small_airport,Deir El Gill Airport,30.7320995331,27.0191993713,740,EG
2378,HE38,small_airport,Wadi Abu Rish Airport,28.9757003784,31.6989002228,1092,EG
2380,HE40,small_airport,Sidi Barrani Airport,31.4666004181,25.8780002594,320,EG
2381,HE41,small_airport,Misheifa Airport,31.0286006927,25.8511009216,740,EG
2767,FAAB,medium_airport,Alexander Bay Airport,-28.5750007629,16.5333003998,98,ZA
2768,FAAG,medium_airport,Aggeneys Airport,-29.2817993164,18.8138999939,2648,ZA
2769,FAAL,small_airport,Alldays Airport,-22.6790008545,29.0555000305,2600,ZA
2770,FABB,small_airport,Brakpan Airport,-26.2385997772,28.3017997742,5300,ZA
2771,FABE,medium_airport,Bisho Airport,-32.8970985413,27.2791004181,1950,ZA
2772,FABL,medium_airport,J B M Hertzog International Airport,-29.0926990509,26.302400589,4458,ZA
2773,FABM,small_airport,Bethlehem Airport,-28.2483997345,28.3360996246,5561,ZA
2774,FABO,small_airport,Hendrik Potgieter Airport,-27.3668003082,26.6291999817,4236,ZA
2775,FACT,large_airport,Cape Town International Airport,-33.9648017883,18.6016998291,151,ZA
2776,FACV,small_airport,Calvinia Airport,-31.5002994537,19.72590065,3250,ZA
2777,FADK,small_airport,Mubatuba Airport,-28.3684005737,32.2481002808,210,ZA
2778,FADN,medium_airport,Durban International Airport,-29.9701004028,30.9505004883,33,ZA
2779,FAEL,medium_airport,Ben Schoeman Airport,-33.0355987549,27.8258991241,435,ZA
2780,FAEO,medium_airport,Ermelo Airport,-26.4955997467,29.9797992706,5700,ZA
2781,FAFB,medium_airport,Ficksburg Sentraoes Airport,-28.8230991364,27.9088993073,5315,ZA
2782,FAGC,medium_airport,Grand Central Airport,-25.9862995148,28.1401004791,5325,ZA
2783,FAGG,large_airport,George Airport,-34.0055999756,22.378900528,648,ZA
2784,FAGM,medium_airport,Rand Airport,-26.2425003052,28.1511993408,5483,ZA
2785,FAGR,small_airport,Graaff Reinet Airport,-32.1935997009,24.5414009094,2604,ZA
2786,FAGT,small_airport,Grahamstown Airport,-33.2846984863,26.4981002808,2135,ZA
2787,FAGY,small_airport,Greytown Airport,-29.1219997406,30.5867004395,3531,ZA
2788,FAHA,small_airport,Harmony Airport,-28.0786991119,26.8612003326,4399,ZA
2789,FAHR,medium_airport,Harrismith Airport,-28.2350997925,29.1061992645,5585,ZA
2790,FAHS,small_airport,Hoedspruit Air Force Base Airport,-24.3686008453,31.0487003326,1743,ZA
2791,FAHV,small_airport,Gariep Dam Airport,-30.5622005463,25.5282993317,4176,ZA
2792,FAJS,large_airport,OR Tambo International Airport,-26.1392002106,28.2460002899,5558,ZA
2793,FAKD,medium_airport,P C Pelser Airport,-26.871099472,26.718000412,4444,ZA
2794,FAKM,medium_airport,Kimberley Airport,-28.8027992249,24.7651996613,3950,ZA
2795,FAKN,medium_airport,Kruger Mpumalanga International Airport,-25.3831996918,31.1056003571,2829,ZA
2796,FAKR,small_airport,Krugersdorp Airport,-26.0809993744,27.7257003784,5499,ZA
2797,FAKS,small_airport,Kroonstad Airport,-27.6606006622,27.3157997131,4700,ZA
2798,FAKU,medium_airport,Johan Pienaar Airport,-27.4566993713,23.4113998413,4382,ZA
2799,FAKZ,medium_airport,Kleinsee Airport,-29.6884002686,17.0939998627,270,ZA
2800,FALA,medium_airport,Lanseria Airport,-25.9384994507,27.9260997772,4517,ZA
2801,FALC,medium_airport,Lime Acres Finsch Mine Airport,-28.3600997925,23.4391002655,4900,ZA
2802,FALI,small_airport,Lichtenburg Airport,-26.175699234,26.1846008301,4875,ZA
2803,FALM,small_airport,Makhado Air Force Base Airport,-23.1599006653,29.6965007782,3069,ZA
2804,FALO,small_airport,Louis Trichardt Airport,-23.0618991852,29.8647003174,3025,ZA
2805,FALW,medium_airport,Langebaanweg Airport,-32.9688987732,18.1602993011,108,ZA
2806,FALY,medium_airport,Ladysmith Airport,-28.5816993713,29.7497005463,3548,ZA
2807,FAMB,small_airport,Middelburg Airport,-25.6847991943,29.4402008057,4886,ZA
2808,FAMD,medium_airport,Malamala Airport,-24.8180999756,31.5445995331,1124,ZA
2809,FAMG,medium_airport,Margate Airport,-30.8574008942,30.343000412,495,ZA
2810,FAMI,small_airport,Marble Hall Airport,-24.9890995026,29.2831001282,2980,ZA
2811,FAMJ,small_airport,Majuba Power Station Airport,-27.0792999268,29.7784996033,5600,ZA
2812,FAMM,medium_airport,Mmabatho International Airport,-25.7984008789,25.5480003357,4181,ZA
2813,FAMN,medium_airport,Riverside Airport,-25.4300003052,31.5767002106,1024,ZA
2814,FAMS,medium_airport,Morningside Farm Airport,-25.7045001984,26.9090003967,4251,ZA
2815,FAMU,medium_airport,Mkuze Airport,-27.6261005402,32.0443000793,400,ZA
2816,FANC,medium_airport,Newcastle Airport,-27.7705993652,29.9769001007,4074,ZA
2817,FANY,small_airport,Nylstroom Airfield,-24.6861000061,28.4349002838,3900,ZA
2818,FAOB,small_airport,Overberg Airport,-34.554901123,20.2506999969,52,ZA
2819,FAOH,medium_airport,Oudtshoorn Airport,-33.6069984436,22.188999176,1063,ZA
2820,FAPE,medium_airport,Port Elizabeth Airport,-33.9849014282,25.6173000336,226,ZA
2821,FAPG,medium_airport,Plettenberg Bay Airport,-34.0903015137,23.3278007507,465,ZA
2822,FAPH,medium_airport,Hendrik Van Eck Airport,-23.9372005463,31.1553993225,1432,ZA
2823,FAPI,medium_airport,Pietersburg Municipal Airport,-23.9260997772,29.4843997955,4354,ZA
2824,FAPJ,medium_airport,Port St Johns Airport,-31.6058998108,29.5198001862,1227,ZA
2825,FAPM,medium_airport,Pietermaritzburg Airport,-29.6490001678,30.3987007141,2423,ZA
2826,FAPN,small_airport,Pilanesberg International Airport,-25.3337993622,27.1734008789,3412,ZA
2827,FAPP,medium_airport,Polokwane International Airport,-23.8453006744,29.4585990906,4076,ZA
2828,FAPS,medium_airport,Potchefstroom Airport,-26.670999527,27.0818996429,4520,ZA
2829,FAPY,small_airport,Parys Airport,-26.8892993927,27.5034008026,4740,ZA
2830,FAQT,medium_airport,Queenstown Airport,-31.9202003479,26.8822002411,3637,ZA
2831,FARB,medium_airport,Richards Bay Airport,-28.7409992218,32.0920982361,109,ZA
2832,FARG,medium_airport,Rustenburg Airport,-25.6443004608,27.2710990906,3700,ZA
2833,FARS,medium_airport,Robertson Airport,-33.8121986389,19.9027996063,640,ZA
2834,FASB,medium_airport,Springbok Airport,-29.6893005371,17.9395999908,2690,ZA
2835,FASC,medium_airport,Secunda Airport,-26.52409935,29.1700992584,5250,ZA
2836,FASD,medium_airport,Saldanha /Vredenburg Airport,-32.964099884,17.9692993164,50,ZA
2837,FASI,medium_airport,Springs Airfield,-26.2483997345,28.3974990845,5340,ZA
2838,FASK,small_airport,Swartkop Airport,-25.8097000122,28.1646003723,4780,ZA
2839,FASS,medium_airport,Sishen Airport,-27.6485996246,22.9993000031,3848,ZA
2840,FASX,small_airport,Hendrik Swellengrebel Airport,-34.0481987,20.4745998383,407,ZA
2841,FASZ,medium_airport,Skukuza Airport,-24.960899353,31.5886993408,1020,ZA
2842,FATF,small_airport,Tommys Field Airport,-28.2600002289,22.9932003021,4360,ZA
2843,FATP,small_airport,New Tempe Airport,-29.0328998566,26.1576004028,4547,ZA
2844,FATT,small_airport,Tutuka Power Station Airport,-26.776599884,29.3388004303,5313,ZA
2845,FATZ,medium_airport,Tzaneen Airport,-23.8243999481,30.3292999268,1914,ZA
2846,FAUL,medium_airport,Prince Mangosuthu Buthelezi Airport,-28.3206005096,31.4165000916,1720,ZA
2847,FAUP,medium_airport,Pierre Van Ryneveld Airport,-28.39909935,21.2602005005,2782,ZA
2848,FAUT,medium_airport,K. D. Matanzima Airport,-31.5478992462,28.6742992401,2400,ZA
2849,FAVB,medium_airport,Vryburg Airport,-26.9824008942,24.7287998199,3920,ZA
2850,FAVG,medium_airport,Virginia Airport,-29.7705993652,31.0583992004,20,ZA
2851,FAVM,small_airport,Venetia Airport,-22.4480991364,29.3376998901,2333,ZA
2852,FAVR,medium_airport,Vredendal Airport,-31.6410007477,18.5447998047,330,ZA
2853,FAVV,medium_airport,Vereeniging Airport,-26.566400528,27.9608001709,4846,ZA
2854,FAWB,medium_airport,Wonderboom Airport,-25.6539001465,28.224199295,4095,ZA
2855,FAWI,small_airport,Witbank Airport,-25.8323001862,29.1919994354,5078,ZA
2856,FAWK,medium_airport,Waterkloof Air Force Base Airport,-25.8299999237,28.2224998474,4940,ZA
2857,FAWM,medium_airport,Welkom Airport,-27.9979991913,26.6695995331,4399,ZA
2858,FAYP,medium_airport,Ysterplaat Air Force Base,-33.9001998901,18.4983005524,52,ZA
2859,FAZR,small_airport,Zeerust Airport,-25.5990009308,26.0422992706,4258,ZA
2860,FBFT,medium_airport,Francistown Airport,-21.1595993042,27.4745006561,3283,BW
2861,FBJW,medium_airport,Jwaneng Airport,-24.6023006439,24.6909999847,3900,BW
2862,FBKE,medium_airport,Kasane Airport,-17.8328990936,25.162399292,3289,BW
2863,FBMN,medium_airport,Maun Airport,-19.9726009369,23.4311008453,3093,BW
2864,FBSK,medium_airport,Sir Seretse Khama International Airport,-24.5552005768,25.9181995392,3299,BW
2865,FBSN,medium_airport,Sua Pan Airport,-20.5534000397,26.1158008575,2985,BW
2866,FBSP,medium_airport,Selebi Phikwe Airport,-22.0583000183,27.8288002014,2925,BW
2867,FBTP,small_airport,Thebephatshwa Airport,-24.2210998535,25.3472995758,3750,BW
2868,FCBB,medium_airport,Maya-Maya Airport,-4.2516999245,15.2530002594,1048,CG
2869,FCOO,medium_airport,Owando Airport,-0.5313500166,15.9500999451,1214,CG
2870,FCOU,medium_airport,Ouesso Airport,1.6159900427,16.0379009247,1158,CG
2871,FCPP,medium_airport,Pointe Noire Airport,-4.8160300255,11.8865995407,55,CG
2872,FDMS,medium_airport,Matsapha Airport,-26.5289993286,31.3075008392,2075,SZ
2873,FEFF,medium_airport,Bangui M'Poko International Airport,4.3984799385,18.5188007355,1208,CF
2874,FEFT,medium_airport,Berb�rati Airport,4.2215800285,15.7863998413,1929,CF
2875,FGBT,medium_airport,Bata Airport,1.9054700136,9.805680275,13,GQ
2876,FGSL,medium_airport,Malabo Airport,3.7552700043,8.7087202072,76,GQ
2881,FKKC,medium_airport,Tiko Airport,4.0891900063,9.3605298996,151,CM
2882,FKKD,medium_airport,Douala International Airport,4.0060801506,9.7194795609,33,CM
2883,FKKL,medium_airport,Salak Airport,10.4513998032,14.257399559,1390,CM
2884,FKKM,medium_airport,Foumban Nkounja Airport,5.6369199753,10.7508001328,3963,CM
2885,FKKN,medium_airport,N'Gaound�r� Airport,7.3570098877,13.5592002869,3655,CM
2886,FKKR,medium_airport,Garoua International Airport,9.3358898163,13.3701000214,794,CM
2887,FKKU,medium_airport,Bafoussam Airport,5.5369200707,10.3545999527,4347,CM
2888,FKKV,medium_airport,Bamenda Airport,6.0392398834,10.1225996017,4065,CM
2889,FKKY,medium_airport,Yaound� Airport,3.83604002,11.5235004425,2464,CM
2890,FKYS,medium_airport,Yaound� Nsimalen International Airport,3.7225599289,11.5532999039,2278,CM
2891,FLKE,medium_airport,Kasompe Airport,-12.5727996826,27.8938999176,4636,ZM
2892,FLLC,medium_airport,Lusaka City Airport,-15.4138002396,28.3306999207,4200,ZM
2893,FLLI,medium_airport,Livingstone Airport,-17.8218002319,25.8227005005,3302,ZM
2894,FLLS,medium_airport,Lusaka International Airport,-15.3308000565,28.4526004791,3779,ZM
2895,FLMF,medium_airport,Mfuwe Airport,-13.2588996887,31.9365997314,1853,ZM
2896,FLMG,medium_airport,Mongu Airport,-15.2545003891,23.1623001099,3488,ZM
2897,FLND,medium_airport,Ndola Airport,-12.9981002808,28.664899826,4167,ZM
2898,FLSO,medium_airport,Southdowns Airport,-12.9005002975,28.1499004364,4145,ZM
2901,FMCH,medium_airport,Prince Said Ibrahim International Airport,-11.5336999893,43.271900177,93,KM
2902,FMCI,medium_airport,Moh�li Bandar Es Eslam Airport,-12.2981004715,43.7663993835,46,KM
2903,FMCV,medium_airport,Ouani Airport,-12.1316995621,44.4303016663,62,KM
2904,FMCZ,medium_airport,Dzaoudzi Pamandzi International Airport,-12.8046998978,45.2811012268,23,YT
2907,FMMA,small_airport,Antananarivo Arivonimamo Airport,-19.0289993286,47.1717987061,4757,MG
2908,FMMI,medium_airport,Ivato Airport,-18.7968997955,47.4788017273,4198,MG
2909,FMMN,medium_airport,Miandrivazo Airport,-19.5627994537,45.4508018494,203,MG
2910,FMMS,medium_airport,Sainte Marie Airport,-17.0939006805,49.8157997131,7,MG
2911,FMMT,medium_airport,Toamasina Airport,-18.109500885,49.3925018311,22,MG
2912,FMMV,medium_airport,Morondava Airport,-20.2847003937,44.3176002502,30,MG
2913,FMNA,medium_airport,Arrachart Airport,-12.3493995667,49.2916984558,374,MG
2914,FMNC,medium_airport,Mananara Nord Airport,-16.1639003754,49.7737998962,9,MG
2915,FMND,medium_airport,Andapa Airport,-14.6517000198,49.6206016541,1552,MG
2916,FMNE,small_airport,Ambilobe Airport,-13.1884002686,48.9879989624,72,MG
2917,FMNH,medium_airport,Antsirabato Airport,-14.9994001389,50.3202018738,20,MG
2918,FMNL,medium_airport,Analalava Airport,-14.629699707,47.7638015747,345,MG
2919,FMNM,medium_airport,Amborovy Airport,-15.6668417421,46.3512325287,87,MG
2920,FMNN,medium_airport,Fascene Airport,-13.3121004105,48.3148002625,36,MG
2921,FMNQ,medium_airport,Besalampy Airport,-16.7445302965,44.4824838638,125,MG
2922,FMNR,medium_airport,Maroantsetra Airport,-15.4366998672,49.6883010864,13,MG
2923,FMNS,medium_airport,Sambava Airport,-14.2785997391,50.1747016907,20,MG
2924,FMNV,medium_airport,Vohimarina Airport,-13.3758001328,50.0027999878,19,MG
2925,FMNW,medium_airport,Ambalabe Airport,-14.8987998962,47.9939002991,92,MG
2926,FMNZ,small_airport,Ampampamena Airport,-13.4848003387,48.6327018738,49,MG
2927,FMSD,medium_airport,T�lanaro Airport,-25.0380992889,46.9561004639,29,MG
2928,FMSF,medium_airport,Fianarantsoa Airport,-21.4416007996,47.1116981506,3658,MG
2929,FMSG,small_airport,Farafangana Airport,-22.8052997589,47.8205986023,26,MG
2930,FMSK,medium_airport,Manakara Airport,-22.1196994781,48.0217018127,33,MG
2931,FMSM,medium_airport,Mananjary Airport,-21.2017993927,48.3582992554,20,MG
2932,FMSR,medium_airport,Morombe Airport,-21.753900528,43.3754997253,16,MG
2933,FMST,medium_airport,Toliara Airport,-23.3833999634,43.7285003662,29,MG
2934,FNBC,medium_airport,Mbanza Congo Airport,-6.2698998451,14.2469997406,1860,AO
2935,FNBG,medium_airport,Benguela Airport,-12.609000206,13.4036998749,118,AO
2936,FNCA,medium_airport,Cabinda Airport,-5.5969901085,12.1884002686,66,AO
2937,FNDU,medium_airport,Dundo Airport,-7.4008898735,20.8185005188,2451,AO
2938,FNGI,medium_airport,Ngjiva Pereira Airport,-17.0435009003,15.6837997437,3566,AO
2939,FNHU,medium_airport,Nova Lisboa Airport,-12.8088998795,15.7604999542,5587,AO
2940,FNKU,medium_airport,Kuito Airport,-12.4046001434,16.9473991394,5618,AO
2941,FNLB,small_airport,Lobito Airport,-12.3711996078,13.5366001129,10,AO
2942,FNLU,medium_airport,Quatro De Fevereiro Airport,-8.8583698273,13.2312002182,243,AO
2943,FNLZ,small_airport,Luzamba Airport,-9.1159601212,18.0492992401,2904,AO
2944,FNMA,medium_airport,Malanje Airport,-9.5250902176,16.3124008179,3868,AO
2945,FNME,medium_airport,Menongue Airport,-14.6576004028,17.7198009491,4469,AO
2946,FNMO,medium_airport,Namibe Airport,-15.2611999512,12.1468000412,210,AO
2947,FNNG,medium_airport,Negage Airport,-7.7545099258,15.2876996994,4105,AO
2948,FNPA,medium_airport,Porto Amboim Airport,-10.7220001221,13.7655000687,16,AO
2949,FNSA,medium_airport,Saurimo Airport,-9.6890697479,20.4319000244,3584,AO
2950,FNSO,medium_airport,Soyo Airport,-6.1410899162,12.3718004227,15,AO
2951,FNSU,medium_airport,Sumbe Airport,-11.1679000854,13.8474998474,36,AO
2952,FNUB,medium_airport,Lubango Airport,-14.9246997833,13.5749998093,5778,AO
2953,FNUE,medium_airport,Luena Airport,-11.7680997849,19.8976993561,4360,AO
2954,FNUG,medium_airport,Uige Airport,-7.6030697823,15.0277996063,2720,AO
2955,FNXA,medium_airport,Xangongo Airport,-16.755399704,14.9652996063,3635,AO
2956,FNZG,small_airport,Nzagi Airport,-7.7169399262,21.3582000732,2431,AO
2957,FOGK,medium_airport,Koulamoutou Airport,-1.1846100092,12.4413003922,1070,GA
2958,FOGM,medium_airport,Mouilla Ville Airport,-1.8451399803,11.0566997528,295,GA
2959,FOGO,medium_airport,Oyem Airport,1.543110013,11.5813999176,2158,GA
2960,FOGQ,medium_airport,Okondja Airport,-0.6652140021,13.6731004715,1325,GA
2961,FOGR,medium_airport,Lambarene Airport,-0.7043889761,10.2456998825,82,GA
2962,FOOB,medium_airport,Bitam Airport,2.0756399632,11.4932003021,1969,GA
2963,FOOG,medium_airport,Port Gentil Airport,-0.7117390037,8.7543802261,13,GA
2964,FOOH,medium_airport,Omboue Hopital Airport,-1.5747300386,9.2626895905,33,GA
2965,FOOK,medium_airport,Makokou Airport,0.5792109966,12.8908996582,1726,GA
2966,FOOL,medium_airport,Leon M Ba Airport,0.4586000144,9.4122800827,39,GA
2967,FOON,medium_airport,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.656159997,13.4379997253,1450,GA
2968,FPPR,medium_airport,Principe Airport,1.6629400253,7.4117398262,591,ST
2969,FPST,medium_airport,S�o Tom� International Airport,0.3781749904,6.7121500969,33,ST
2970,FQBR,medium_airport,Beira Airport,-19.7964000702,34.9076004028,33,MZ
2971,FQCH,medium_airport,Chimoio Airport,-19.1513004303,33.4290008545,2287,MZ
2972,FQIN,medium_airport,Inhambane Airport,-23.8763999939,35.4085006714,30,MZ
2973,FQLC,medium_airport,Lichinga Airport,-13.2740001678,35.2663002014,4505,MZ
2974,FQLU,small_airport,Lumbo Airport,-15.0331001282,40.6716995239,33,MZ
2975,FQMA,medium_airport,Maputo Airport,-25.9207992554,32.5726013184,145,MZ
2976,FQMD,medium_airport,Mueda Airport,-11.6729001999,39.5630989075,2789,MZ
2977,FQMP,medium_airport,Moc�mboa da Praia Airport,-11.3618001938,40.3549003601,89,MZ
2978,FQMR,small_airport,Marrupa Airport,-13.2250995636,37.5521011353,2480,MZ
2979,FQNC,small_airport,Nacala Airport,-14.4882001877,40.7122001648,410,MZ
2980,FQNP,medium_airport,Nampula Airport,-15.1056003571,39.2817993164,1444,MZ
2981,FQPB,medium_airport,Pemba Airport,-12.9917621613,40.5240135193,331,MZ
2982,FQQL,medium_airport,Quelimane Airport,-17.8554992676,36.8690986633,36,MZ
2983,FQSG,small_airport,Songo Airport,-15.6027002335,32.7732009888,2904,MZ
2984,FQTT,medium_airport,Chingozi Airport,-16.1047992706,33.6402015686,525,MZ
2985,FQUG,small_airport,Ulongwe Airport,-14.7046003342,34.3524017334,4265,MZ
2986,FQVL,medium_airport,Vilankulo Airport,-22.0184001923,35.3133010864,46,MZ
2991,FSAS,small_airport,Assumption Island Airport,-9.74222,46.506802,10,SC
2992,FSFA,small_airport,Farquhar Airport,-10.1096,51.176102,10,SC
2996,FTTC,medium_airport,Abeche Airport,13.8470001221,20.8442993164,1788,TD
2997,FTTD,medium_airport,Moundou Airport,8.6244096756,16.0713996887,1407,TD
2998,FTTJ,medium_airport,N'Djamena International Airport,12.1337003708,15.0340003967,968,TD
2999,FTTY,medium_airport,Faya Largeau Airport,17.9171009064,19.1110992432,771,TD
3000,FVBU,medium_airport,Joshua Mqabuko Nkomo International Airport,-20.0174007416,28.6179008484,4359,ZW
3001,FVCN,small_airport,Centenary Airport,-16.7341003418,31.1219997406,4058,ZW
3002,FVCP,small_airport,Charles Prince Airport,-17.7516002655,30.9246997833,4845,ZW
3003,FVCZ,medium_airport,Buffalo Range Airport,-21.0081005096,31.5785999298,1421,ZW
3004,FVFA,medium_airport,Victoria Falls International Airport,-18.0958995819,25.8390007019,3490,ZW
3005,FVHA,medium_airport,Harare International Airport,-17.9318008423,31.0928001404,4887,ZW
3006,FVKB,medium_airport,Kariba International Airport,-16.5198001862,28.8850002289,1706,ZW
3007,FVMD,small_airport,Mount Darwin Airport,-16.7691993713,31.5597991943,3240,ZW
3008,FVMT,medium_airport,Mutoko Airport,-17.4319000244,32.1845016479,3950,ZW
3009,FVMU,small_airport,Mutare Airport,-18.9974994659,32.6272010803,3410,ZW
3010,FVMV,medium_airport,Masvingo International Airport,-20.0552997589,30.8591003418,3595,ZW
3011,FVOT,small_airport,Kotwa Airport,-16.9848003387,32.6726989746,2450,ZW
3012,FVSH,small_airport,Zvishavane Airport,-20.2894992828,30.0881996155,3012,ZW
3013,FVTL,medium_airport,Thornhill Air Base,-19.4363994598,29.8619003296,4680,ZW
3014,FVWN,medium_airport,Hwange National Park Airport,-18.6298999786,27.0209999084,3543,ZW
3015,FWCL,medium_airport,Chileka International Airport,-15.6791000366,34.9739990234,2555,MW
3016,FWKA,medium_airport,Karonga Airport,-9.9535703659,33.8930015564,1765,MW
3017,FWKG,small_airport,Kasungu Airport,-13.0145998001,33.4686012268,3470,MW
3018,FWKI,medium_airport,Lilongwe International Airport,-13.7894001007,33.78099823,4035,MW
3019,FWLE,small_airport,Lilongwe Airport,-13.9659996033,33.7018013,3722,MW
